item_id,order_id,product_id,category,quantity,unit_price,line_total
812026,205629,5157,Books,1,17.78,17.78
812027,205629,5132,Electronics,1,367.78,367.78
812028,205630,5066,Sports,1,74.1,74.1
812029,205630,5031,Toys,2,47.31,94.62
812030,205631,5032,Clothing,2,32.31,64.62
812031,205631,5104,Clothing,2,65.78,131.56
812032,205631,5023,Sports,1,51.88,51.88
812033,205631,5096,Beauty,1,24.68,24.68
812034,205632,5081,Beauty,1,24.64,24.64
812035,205633,5234,Clothing,2,52.54,105.08
812036,205633,5141,Home & Kitchen,1,82.5,82.5
812037,205633,5054,Toys,1,25.52,25.52
812038,205633,5149,Toys,1,14.82,14.82
812039,205633,5018,Home & Kitchen,2,76.3,152.6
812040,205634,5161,Home & Kitchen,1,129.26,129.26
812041,205634,5166,Clothing,1,72.77,72.77
812042,205634,5106,Home & Kitchen,1,103.08,103.08
812043,205634,5113,Sports,3,81.85,245.55
812044,205635,5226,Home & Kitchen,1,62.25,62.25
812045,205635,5145,Home & Kitchen,1,98.84,98.84
812046,205636,5109,Home & Kitchen,1,102.65,102.65
812047,205636,5124,Beauty,1,45.95,45.95
812048,205636,5094,Home & Kitchen,1,134.91,134.91
812049,205637,5094,Home & Kitchen,1,134.91,134.91
812050,205637,5172,Toys,1,48.56,48.56
812051,205638,5118,Sports,2,50.73,101.46
812052,205638,5006,Beauty,3,29.79,89.37
812053,205638,5231,Home & Kitchen,1,131.61,131.61
812054,205638,5052,Toys,1,31.38,31.38
812055,205638,5065,Beauty,1,46.21,46.21
812056,205639,5226,Home & Kitchen,1,62.25,62.25
812057,205639,5224,Beauty,1,60.41,60.41
812058,205639,5124,Beauty,1,45.95,45.95
812059,205639,5194,Books,2,36.02,72.04
812060,205640,5122,Electronics,2,303.62,607.24
812061,205640,5150,Home & Kitchen,1,120.32,120.32
812062,205640,5026,Beauty,2,26.75,53.5
812063,205640,5059,Home & Kitchen,1,87.4,87.4
812064,205641,5172,Toys,1,48.56,48.56
812065,205641,5160,Beauty,2,17.66,35.32
812066,205641,5250,Home & Kitchen,1,82.96,82.96
812067,205641,5036,Home & Kitchen,1,86.97,86.97
812068,205641,5023,Sports,1,51.88,51.88
812069,205642,5123,Clothing,1,56.86,56.86
812070,205642,5163,Electronics,1,537.37,537.37
812071,205642,5046,Toys,1,34.12,34.12
812072,205643,5160,Beauty,1,17.66,17.66
812073,205643,5167,Clothing,2,35.65,71.3
812074,205643,5124,Beauty,2,45.95,91.9
812075,205643,5067,Clothing,1,59.16,59.16
812076,205644,5167,Clothing,2,35.65,71.3
812077,205644,5164,Sports,1,77.81,77.81
812078,205644,5178,Home & Kitchen,1,44.62,44.62
812079,205644,5002,Electronics,1,460.37,460.37
812080,205645,5053,Clothing,1,59.98,59.98
812081,205645,5160,Beauty,1,17.66,17.66
812082,205645,5098,Beauty,1,29.95,29.95
812083,205645,5106,Home & Kitchen,1,103.08,103.08
812084,205645,5121,Toys,1,41.02,41.02
812085,205646,5073,Home & Kitchen,2,52.13,104.26
812086,205646,5098,Beauty,1,29.95,29.95
812087,205646,5205,Beauty,1,29.04,29.04
812088,205646,5120,Home & Kitchen,1,70.42,70.42
812089,205646,5071,Beauty,1,18.78,18.78
812090,205646,5082,Home & Kitchen,2,137.9,275.8
812091,205647,5004,Toys,1,28.35,28.35
812092,205647,5079,Sports,2,54.97,109.94
812093,205648,5230,Electronics,1,251.07,251.07
812094,205649,5041,Sports,1,117.42,117.42
812095,205650,5102,Toys,1,34.83,34.83
812096,205650,5037,Books,3,21.01,63.03
812097,205651,5026,Beauty,2,26.75,53.5
812098,205651,5185,Sports,2,70.22,140.44
812099,205651,5081,Beauty,2,24.64,49.28
812100,205651,5224,Beauty,1,60.41,60.41
812101,205652,5040,Clothing,2,66.89,133.78
812102,205653,5219,Sports,2,95.76,191.52
812103,205654,5044,Books,1,26.38,26.38
812104,205655,5210,Books,2,18.04,36.08
812105,205656,5204,Toys,1,28.99,28.99
812106,205656,5205,Beauty,1,29.04,29.04
812107,205656,5118,Sports,1,50.73,50.73
812108,205657,5197,Clothing,1,58.69,58.69
812109,205657,5199,Toys,1,43.66,43.66
812110,205657,5181,Electronics,1,573.23,573.23
812111,205657,5052,Toys,1,31.38,31.38
812112,205658,5066,Sports,1,74.1,74.1
812113,205658,5080,Beauty,2,29.43,58.86
812114,205659,5016,Home & Kitchen,3,134.76,404.28
812115,205660,5233,Clothing,1,67,67
812116,205661,5200,Electronics,1,551.18,551.18
812117,205662,5038,Books,1,32.45,32.45
812118,205663,5166,Clothing,1,72.77,72.77
812119,205664,5173,Beauty,1,41.31,41.31
812120,205664,5160,Beauty,1,17.66,17.66
812121,205665,5143,Sports,1,62.96,62.96
812122,205666,5200,Electronics,1,551.18,551.18
812123,205666,5240,Sports,1,64.03,64.03
812124,205667,5170,Beauty,1,27.89,27.89
812125,205667,5044,Books,1,26.38,26.38
812126,205668,5189,Electronics,1,309.96,309.96
812127,205669,5153,Electronics,1,443.78,443.78
812128,205669,5128,Electronics,1,580.97,580.97
812129,205670,5176,Sports,2,60.31,120.62
812130,205670,5231,Home & Kitchen,2,131.61,263.22
812131,205671,5241,Beauty,1,53.48,53.48
812132,205671,5237,Books,1,11.8,11.8
812133,205671,5169,Beauty,1,5,5
812134,205671,5237,Books,1,11.8,11.8
812135,205672,5130,Clothing,1,74.25,74.25
812136,205673,5168,Beauty,1,32.66,32.66
812137,205673,5040,Clothing,1,66.89,66.89
812138,205674,5039,Toys,1,26.29,26.29
812139,205675,5085,Books,2,17.78,35.56
812140,205675,5053,Clothing,1,59.98,59.98
812141,205676,5049,Electronics,1,279.32,279.32
812142,205676,5058,Clothing,1,34.8,34.8
812143,205677,5196,Clothing,1,93.29,93.29
812144,205677,5135,Books,1,21.71,21.71
812145,205678,5039,Toys,1,26.29,26.29
812146,205678,5095,Electronics,1,516.16,516.16
812147,205678,5044,Books,1,26.38,26.38
812148,205678,5062,Electronics,2,393.24,786.48
812149,205679,5069,Sports,1,98.14,98.14
812150,205679,5243,Books,1,20.54,20.54
812151,205679,5132,Electronics,2,367.78,735.56
812152,205680,5088,Books,3,26.01,78.03
812153,205681,5248,Clothing,1,30.41,30.41
812154,205681,5125,Books,1,35.82,35.82
812155,205681,5017,Electronics,1,5,5
812156,205682,5027,Beauty,1,19.59,19.59
812157,205682,5165,Toys,1,38.74,38.74
812158,205683,5102,Toys,2,34.83,69.66
812159,205683,5012,Sports,1,105.44,105.44
812160,205683,5026,Beauty,3,26.75,80.25
812161,205684,5196,Clothing,1,93.29,93.29
812162,205685,5018,Home & Kitchen,1,76.3,76.3
812163,205685,5163,Electronics,3,537.37,1612.11
812164,205686,5029,Books,1,19.52,19.52
812165,205687,5117,Books,1,15.28,15.28
812166,205687,5165,Toys,1,38.74,38.74
812167,205687,5026,Beauty,1,26.75,26.75
812168,205687,5127,Electronics,1,444.81,444.81
812169,205688,5065,Beauty,1,46.21,46.21
812170,205688,5031,Toys,1,47.31,47.31
812171,205688,5188,Books,1,18.37,18.37
812172,205689,5069,Sports,1,98.14,98.14
812173,205689,5184,Electronics,1,451.97,451.97
812174,205689,5054,Toys,1,25.52,25.52
812175,205690,5084,Beauty,2,38.01,76.02
812176,205690,5068,Clothing,1,61.74,61.74
812177,205691,5027,Beauty,1,19.59,19.59
812178,205692,5172,Toys,1,48.56,48.56
812179,205692,5220,Toys,3,27.38,82.14
812180,205693,5038,Books,1,32.45,32.45
812181,205694,5057,Electronics,2,557.97,1115.94
812182,205695,5208,Home & Kitchen,1,64.16,64.16
812183,205696,5179,Clothing,1,26.53,26.53
812184,205696,5122,Electronics,2,303.62,607.24
812185,205697,5159,Clothing,1,68.99,68.99
812186,205697,5065,Beauty,1,46.21,46.21
812187,205698,5200,Electronics,2,551.18,1102.36
812188,205698,5099,Beauty,2,26.13,52.26
812189,205699,5151,Electronics,1,360.16,360.16
812190,205699,5056,Sports,2,85.1,170.2
812191,205700,5194,Books,1,36.02,36.02
812192,205701,5066,Sports,3,74.1,222.3
812193,205701,5218,Clothing,1,57.63,57.63
812194,205702,5108,Clothing,2,152.8,305.6
812195,205703,5116,Beauty,1,27.95,27.95
812196,205704,5034,Beauty,2,36.33,72.66
812197,205705,5128,Electronics,1,580.97,580.97
812198,205706,5049,Electronics,1,279.32,279.32
812199,205707,5086,Sports,2,118.92,237.84
812200,205708,5184,Electronics,1,451.97,451.97
812201,205709,5162,Toys,1,18.62,18.62
812202,205709,5057,Electronics,1,557.97,557.97
812203,205710,5010,Home & Kitchen,1,91.19,91.19
812204,205710,5120,Home & Kitchen,1,70.42,70.42
812205,205710,5246,Beauty,1,41.07,41.07
812206,205711,5113,Sports,2,81.85,163.7
812207,205712,5159,Clothing,1,68.99,68.99
812208,205712,5175,Sports,1,94.38,94.38
812209,205713,5020,Home & Kitchen,1,55.03,55.03
812210,205713,5015,Books,1,18.22,18.22
812211,205714,5178,Home & Kitchen,2,44.62,89.24
812212,205714,5056,Sports,1,85.1,85.1
812213,205715,5247,Clothing,3,63.74,191.22
812214,205715,5131,Beauty,2,50.56,101.12
812215,205715,5225,Books,1,25.41,25.41
812216,205715,5242,Home & Kitchen,1,126.31,126.31
812217,205716,5136,Electronics,1,366.92,366.92
812218,205716,5043,Home & Kitchen,1,124.51,124.51
812219,205716,5115,Clothing,1,71.54,71.54
812220,205716,5127,Electronics,1,444.81,444.81
812221,205717,5037,Books,3,21.01,63.03
812222,205717,5088,Books,3,26.01,78.03
812223,205718,5173,Beauty,1,41.31,41.31
812224,205718,5011,Beauty,1,41.93,41.93
812225,205719,5227,Beauty,1,42.45,42.45
812226,205719,5199,Toys,2,43.66,87.32
812227,205720,5190,Electronics,3,424.13,1272.39
812228,205721,5061,Home & Kitchen,3,77.91,233.73
812229,205721,5115,Clothing,1,71.54,71.54
812230,205722,5095,Electronics,1,516.16,516.16
812231,205723,5245,Clothing,3,47.26,141.78
812232,205723,5188,Books,2,18.37,36.74
812233,205724,5117,Books,3,15.28,45.84
812234,205724,5188,Books,1,18.37,18.37
812235,205724,5123,Clothing,3,56.86,170.58
812236,205724,5116,Beauty,1,27.95,27.95
812237,205725,5208,Home & Kitchen,2,64.16,128.32
812238,205725,5168,Beauty,1,32.66,32.66
812239,205725,5180,Home & Kitchen,1,29.46,29.46
812240,205726,5176,Sports,2,60.31,120.62
812241,205726,5019,Clothing,1,58.12,58.12
812242,205726,5193,Home & Kitchen,1,92.29,92.29
812243,205727,5143,Sports,1,62.96,62.96
812244,205728,5146,Books,1,24.99,24.99
812245,205729,5121,Toys,2,41.02,82.04
812246,205729,5134,Home & Kitchen,1,89.45,89.45
812247,205730,5053,Clothing,1,59.98,59.98
812248,205730,5093,Clothing,1,56.17,56.17
812249,205730,5136,Electronics,2,366.92,733.84
812250,205730,5241,Beauty,1,53.48,53.48
812251,205731,5212,Sports,1,29.01,29.01
812252,205731,5006,Beauty,1,29.79,29.79
812253,205731,5132,Electronics,1,367.78,367.78
812254,205732,5154,Books,2,31.11,62.22
812255,205732,5174,Home & Kitchen,1,39.95,39.95
812256,205733,5070,Electronics,2,608.29,1216.58
812257,205734,5243,Books,1,20.54,20.54
812258,205735,5181,Electronics,1,573.23,573.23
812259,205736,5018,Home & Kitchen,1,76.3,76.3
812260,205736,5014,Home & Kitchen,1,73.96,73.96
812261,205736,5174,Home & Kitchen,1,39.95,39.95
812262,205737,5110,Clothing,2,47.53,95.06
812263,205737,5177,Sports,3,62.84,188.52
812264,205737,5178,Home & Kitchen,1,44.62,44.62
812265,205737,5198,Clothing,1,57.66,57.66
812266,205737,5088,Books,1,26.01,26.01
812267,205737,5086,Sports,1,118.92,118.92
812268,205738,5209,Beauty,2,36.61,73.22
812269,205738,5048,Home & Kitchen,1,157.23,157.23
812270,205738,5183,Sports,1,71.65,71.65
812271,205738,5039,Toys,3,26.29,78.87
812272,205739,5124,Beauty,2,45.95,91.9
812273,205739,5139,Beauty,1,43.41,43.41
812274,205739,5173,Beauty,1,41.31,41.31
812275,205739,5065,Beauty,3,46.21,138.63
812276,205739,5227,Beauty,1,42.45,42.45
812277,205740,5056,Sports,1,85.1,85.1
812278,205740,5057,Electronics,1,557.97,557.97
812279,205740,5096,Beauty,1,24.68,24.68
812280,205740,5219,Sports,2,95.76,191.52
812281,205741,5103,Home & Kitchen,1,110.49,110.49
812282,205741,5200,Electronics,1,551.18,551.18
812283,205741,5214,Electronics,2,338.45,676.9
812284,205742,5163,Electronics,1,537.37,537.37
812285,205742,5240,Sports,1,64.03,64.03
812286,205742,5188,Books,1,18.37,18.37
812287,205742,5050,Electronics,1,617.56,617.56
812288,205742,5142,Electronics,1,375.25,375.25
812289,205743,5208,Home & Kitchen,1,64.16,64.16
812290,205743,5010,Home & Kitchen,1,91.19,91.19
812291,205744,5094,Home & Kitchen,1,134.91,134.91
812292,205744,5106,Home & Kitchen,3,103.08,309.24
812293,205744,5039,Toys,2,26.29,52.58
812294,205745,5016,Home & Kitchen,2,134.76,269.52
812295,205745,5224,Beauty,2,60.41,120.82
812296,205746,5247,Clothing,1,63.74,63.74
812297,205746,5206,Clothing,1,66.33,66.33
812298,205747,5185,Sports,1,70.22,70.22
812299,205748,5180,Home & Kitchen,1,29.46,29.46
812300,205748,5005,Electronics,2,466.82,933.64
812301,205749,5050,Electronics,1,617.56,617.56
812302,205750,5240,Sports,1,64.03,64.03
812303,205751,5083,Clothing,1,68.44,68.44
812304,205751,5188,Books,1,18.37,18.37
812305,205751,5195,Home & Kitchen,1,99.55,99.55
812306,205752,5209,Beauty,1,36.61,36.61
812307,205753,5190,Electronics,1,424.13,424.13
812308,205754,5060,Clothing,1,69.44,69.44
812309,205755,5202,Toys,1,37.17,37.17
812310,205755,5220,Toys,1,27.38,27.38
812311,205756,5122,Electronics,1,303.62,303.62
812312,205757,5092,Toys,2,18.2,36.4
812313,205758,5244,Clothing,1,55.64,55.64
812314,205758,5029,Books,1,19.52,19.52
812315,205759,5234,Clothing,1,52.54,52.54
812316,205759,5073,Home & Kitchen,2,52.13,104.26
812317,205759,5164,Sports,1,77.81,77.81
812318,205760,5197,Clothing,1,58.69,58.69
812319,205761,5029,Books,2,19.52,39.04
812320,205761,5089,Beauty,3,29.62,88.86
812321,205761,5002,Electronics,1,460.37,460.37
812322,205762,5160,Beauty,2,17.66,35.32
812323,205762,5228,Books,1,26.25,26.25
812324,205763,5208,Home & Kitchen,2,64.16,128.32
812325,205764,5037,Books,1,21.01,21.01
812326,205764,5224,Beauty,2,60.41,120.82
812327,205765,5018,Home & Kitchen,2,76.3,152.6
812328,205765,5204,Toys,1,28.99,28.99
812329,205765,5108,Clothing,1,152.8,152.8
812330,205766,5190,Electronics,1,424.13,424.13
812331,205767,5111,Beauty,1,24.63,24.63
812332,205767,5240,Sports,1,64.03,64.03
812333,205768,5118,Sports,3,50.73,152.19
812334,205769,5071,Beauty,2,18.78,37.56
812335,205769,5202,Toys,2,37.17,74.34
812336,205770,5204,Toys,1,28.99,28.99
812337,205770,5102,Toys,1,34.83,34.83
812338,205771,5121,Toys,2,41.02,82.04
812339,205771,5217,Home & Kitchen,2,65.17,130.34
812340,205771,5162,Toys,1,18.62,18.62
812341,205772,5100,Clothing,2,69.04,138.08
812342,205773,5074,Clothing,1,72.48,72.48
812343,205773,5128,Electronics,2,580.97,1161.94
812344,205774,5139,Beauty,1,43.41,43.41
812345,205775,5007,Sports,3,87.89,263.67
812346,205775,5036,Home & Kitchen,1,86.97,86.97
812347,205776,5122,Electronics,1,303.62,303.62
812348,205777,5088,Books,1,26.01,26.01
812349,205778,5168,Beauty,1,32.66,32.66
812350,205778,5022,Sports,1,39.09,39.09
812351,205778,5168,Beauty,1,32.66,32.66
812352,205779,5198,Clothing,2,57.66,115.32
812353,205780,5070,Electronics,1,608.29,608.29
812354,205780,5184,Electronics,1,451.97,451.97
812355,205781,5098,Beauty,2,29.95,59.9
812356,205782,5147,Clothing,1,69.88,69.88
812357,205782,5087,Books,2,12.69,25.38
812358,205783,5098,Beauty,1,29.95,29.95
812359,205784,5206,Clothing,2,66.33,132.66
812360,205784,5012,Sports,2,105.44,210.88
812361,205785,5114,Books,1,5,5
812362,205786,5083,Clothing,2,68.44,136.88
812363,205786,5069,Sports,1,98.14,98.14
812364,205787,5157,Books,1,17.78,17.78
812365,205788,5087,Books,1,12.69,12.69
812366,205789,5037,Books,1,21.01,21.01
812367,205789,5121,Toys,1,41.02,41.02
812368,205790,5022,Sports,1,39.09,39.09
812369,205790,5023,Sports,2,51.88,103.76
812370,205790,5118,Sports,1,50.73,50.73
812371,205791,5228,Books,1,26.25,26.25
812372,205792,5028,Clothing,1,48.5,48.5
812373,205792,5241,Beauty,2,53.48,106.96
812374,205792,5200,Electronics,1,551.18,551.18
812375,205793,5241,Beauty,1,53.48,53.48
812376,205794,5090,Clothing,1,23.37,23.37
812377,205795,5158,Home & Kitchen,1,41.36,41.36
812378,205796,5062,Electronics,1,393.24,393.24
812379,205797,5011,Beauty,3,41.93,125.79
812380,205798,5184,Electronics,1,451.97,451.97
812381,205798,5038,Books,1,32.45,32.45
812382,205799,5102,Toys,1,34.83,34.83
812383,205800,5064,Clothing,1,33.04,33.04
812384,205801,5069,Sports,1,98.14,98.14
812385,205802,5115,Clothing,1,71.54,71.54
812386,205802,5136,Electronics,1,366.92,366.92
812387,205802,5224,Beauty,1,60.41,60.41
812388,205803,5198,Clothing,1,57.66,57.66
812389,205803,5121,Toys,2,41.02,82.04
812390,205803,5168,Beauty,2,32.66,65.32
812391,205804,5033,Electronics,1,382.22,382.22
812392,205804,5009,Beauty,2,33.11,66.22
812393,205804,5091,Clothing,1,48.79,48.79
812394,205804,5098,Beauty,1,29.95,29.95
812395,205805,5071,Beauty,2,18.78,37.56
812396,205805,5188,Books,1,18.37,18.37
812397,205806,5020,Home & Kitchen,1,55.03,55.03
812398,205807,5171,Home & Kitchen,1,27.61,27.61
812399,205808,5027,Beauty,1,19.59,19.59
812400,205809,5199,Toys,1,43.66,43.66
812401,205809,5150,Home & Kitchen,1,120.32,120.32
812402,205810,5169,Beauty,2,5,10
812403,205810,5165,Toys,2,38.74,77.48
812404,205810,5204,Toys,1,28.99,28.99
812405,205811,5071,Beauty,1,18.78,18.78
812406,205811,5113,Sports,1,81.85,81.85
812407,205812,5137,Electronics,1,839.18,839.18
812408,205813,5022,Sports,2,39.09,78.18
812409,205814,5059,Home & Kitchen,2,87.4,174.8
812410,205815,5229,Sports,1,75.63,75.63
812411,205815,5200,Electronics,1,551.18,551.18
812412,205815,5189,Electronics,3,309.96,929.88
812413,205815,5168,Beauty,1,32.66,32.66
812414,205816,5229,Sports,1,75.63,75.63
812415,205816,5160,Beauty,2,17.66,35.32
812416,205817,5141,Home & Kitchen,1,82.5,82.5
812417,205818,5039,Toys,1,26.29,26.29
812418,205819,5243,Books,3,20.54,61.62
812419,205819,5069,Sports,1,98.14,98.14
812420,205820,5048,Home & Kitchen,1,157.23,157.23
812421,205820,5090,Clothing,3,23.37,70.11
812422,205821,5112,Clothing,1,27.02,27.02
812423,205822,5212,Sports,1,29.01,29.01
812424,205822,5020,Home & Kitchen,1,55.03,55.03
812425,205822,5183,Sports,2,71.65,143.3
812426,205822,5088,Books,2,26.01,52.02
812427,205823,5101,Beauty,1,17.26,17.26
812428,205824,5228,Books,1,26.25,26.25
812429,205825,5025,Electronics,1,309.83,309.83
812430,205825,5027,Beauty,2,19.59,39.18
812431,205825,5063,Toys,1,26.94,26.94
812432,205826,5162,Toys,1,18.62,18.62
812433,205826,5127,Electronics,2,444.81,889.62
812434,205826,5135,Books,1,21.71,21.71
812435,205827,5183,Sports,1,71.65,71.65
812436,205827,5142,Electronics,2,375.25,750.5
812437,205828,5039,Toys,2,26.29,52.58
812438,205829,5029,Books,1,19.52,19.52
812439,205829,5159,Clothing,1,68.99,68.99
812440,205830,5038,Books,3,32.45,97.35
812441,205831,5027,Beauty,3,19.59,58.77
812442,205832,5057,Electronics,1,557.97,557.97
812443,205833,5149,Toys,1,14.82,14.82
812444,205833,5162,Toys,1,18.62,18.62
812445,205833,5021,Clothing,1,87.96,87.96
812446,205833,5222,Electronics,3,101.71,305.13
812447,205834,5127,Electronics,1,444.81,444.81
812448,205835,5084,Beauty,1,38.01,38.01
812449,205836,5041,Sports,2,117.42,234.84
812450,205837,5076,Sports,2,45.12,90.24
812451,205837,5154,Books,1,31.11,31.11
812452,205838,5149,Toys,1,14.82,14.82
812453,205838,5191,Clothing,2,71.46,142.92
812454,205839,5048,Home & Kitchen,1,157.23,157.23
812455,205840,5118,Sports,1,50.73,50.73
812456,205840,5080,Beauty,1,29.43,29.43
812457,205841,5047,Clothing,1,5,5
812458,205842,5122,Electronics,1,303.62,303.62
812459,205842,5113,Sports,3,81.85,245.55
812460,205842,5111,Beauty,1,24.63,24.63
812461,205843,5039,Toys,2,26.29,52.58
812462,205843,5218,Clothing,2,57.63,115.26
812463,205844,5116,Beauty,1,27.95,27.95
812464,205844,5230,Electronics,1,251.07,251.07
812465,205845,5078,Sports,3,55.4,166.2
812466,205845,5039,Toys,1,26.29,26.29
812467,205846,5089,Beauty,1,29.62,29.62
812468,205846,5201,Clothing,1,22.71,22.71
812469,205847,5213,Toys,1,27.76,27.76
812470,205848,5184,Electronics,1,451.97,451.97
812471,205849,5092,Toys,1,18.2,18.2
812472,205850,5168,Beauty,1,32.66,32.66
812473,205851,5039,Toys,3,26.29,78.87
812474,205851,5137,Electronics,1,839.18,839.18
812475,205852,5210,Books,2,18.04,36.08
812476,205853,5158,Home & Kitchen,1,41.36,41.36
812477,205854,5151,Electronics,1,360.16,360.16
812478,205855,5184,Electronics,1,451.97,451.97
812479,205855,5083,Clothing,1,68.44,68.44
812480,205856,5229,Sports,3,75.63,226.89
812481,205856,5178,Home & Kitchen,1,44.62,44.62
812482,205856,5066,Sports,1,74.1,74.1
812483,205857,5105,Electronics,1,247.09,247.09
812484,205857,5023,Sports,2,51.88,103.76
812485,205857,5090,Clothing,1,23.37,23.37
812486,205858,5046,Toys,1,34.12,34.12
